program_id,source,source_service,title,category,district,venue,address,lat,lng,age_min,age_max,age_label,target_text,date_start,date_end,time_text,fee,fee_type,indoor_outdoor,reservation_status_raw,reservation_status_norm,availability_group,available_now,is_full_or_closed,date_match_level,source_url,detail_url,rule_summary,cancel_rule,no_show_rule,family_fit,preparation_note,data_confidence,availability_confidence,recommendation_reason,caution_note,last_api_update,id,week,status,status_label,reservation_required
SAMPLE-0075,박물관·미술관,sample_fallback,전통문화 체험교실,역사,강동구,강동구 구립미술관,서울특별시 강동구 샘플로 174,37.536495881384724,127.12474229140467,8,12,8-12세,8-12세 어린이 및 보호자,2026-05-05,2026-05-05,오전,12000,유료,혼합,상시이용,always_available,상시/현장 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0075,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0075,19,상시/현장 가능,상시/현장 가능,False
SAMPLE-0076,공공서비스예약,sample_fallback,가족 곤충 관찰교실,자연,종로구,종로구 공공서비스센터,서울특별시 종로구 샘플로 175,37.57254819097777,126.97268607748305,10,12,10-12세,10-12세 어린이 및 보호자,2026-05-07,2026-05-07,오후,0,무료,실내,마감임박,closing_soon,마감 임박,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0076,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0076,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0076,19,마감 임박,마감 임박,True
SAMPLE-0077,서울문화포털,sample_fallback,무대 뒤 예술 체험,공연,중구,중구 문화예술회관,서울특별시 중구 샘플로 176,37.553751902331776,126.99468215254556,4,12,4-12세,4-12세 어린이 및 보호자,2026-05-08,2026-05-08,상시,0,무료,실외,접수예정,soon_open,접수 예정,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0077,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0077,19,접수 예정,접수 예정,False
SAMPLE-0078,서울형 키즈카페,sample_fallback,가족 보드게임 체험,놀이,용산구,용산구 공동육아 놀이공간,서울특별시 용산구 샘플로 177,37.53227730469509,127.00110757948147,4,6,4-6세,4-6세 어린이 및 보호자,2026-04-27,2026-04-27,10:00-11:30,0,무료,혼합,접수마감,full,예약 마감,False,True,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0078,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0078,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0078,18,예약 마감,예약 마감,True
SAMPLE-0079,구립도서관,sample_fallback,공원 신체활동 프로그램,체육,성동구,성동구 작은도서관,서울특별시 성동구 샘플로 178,37.56408164712884,127.04299643706614,5,7,5-7세,5-7세 어린이 및 보호자,2026-05-13,2026-05-14,10:00-12:00,3000,저비용,실내,예약마감,full,예약 마감,False,True,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0079,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0079,20,예약 마감,예약 마감,False
SAMPLE-0080,박물관·미술관,sample_fallback,그림책 상상 워크숍,독서,광진구,광진구 구립미술관,서울특별시 광진구 샘플로 179,37.53550422640876,127.0751903374015,6,9,6-9세,6-9세 어린이 및 보호자,2026-05-20,2026-05-20,13:00-15:00,12000,유료,실외,확인 필요,unknown,확인 필요,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0080,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0080,21,확인 필요,확인 필요,False
SAMPLE-0081,공공서비스예약,sample_fallback,어린이 과학 실험실,과학,동대문구,동대문구 주민문화센터,서울특별시 동대문구 샘플로 180,37.568609299426605,127.03524864361277,7,9,7-9세,7-9세 어린이 및 보호자,2026-05-26,2026-05-26,14:00-16:00,0,무료,혼합,접수중,available,지금 신청 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0081,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0081,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0081,22,지금 신청 가능,지금 신청 가능,True
SAMPLE-0082,서울문화포털,sample_fallback,창의 만들기 체험,미술,중랑구,중랑구 문화예술회관,서울특별시 중랑구 샘플로 181,37.61907081839461,127.08757167992465,8,12,8-12세,8-12세 어린이 및 보호자,2026-06-02,2026-06-02,오전,0,무료,실내,예약가능,available,지금 신청 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0082,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0082,23,지금 신청 가능,지금 신청 가능,False
SAMPLE-0083,서울형 키즈카페,sample_fallback,전통문화 체험교실,역사,성북구,성북구 아이맘센터,서울특별시 성북구 샘플로 182,37.59443093522241,127.01128243693148,10,12,10-12세,10-12세 어린이 및 보호자,2026-06-16,2026-06-16,오후,0,무료,실외,상시이용,always_available,상시/현장 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0083,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0083,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0083,25,상시/현장 가능,상시/현장 가능,True
SAMPLE-0084,구립도서관,sample_fallback,주말 숲 체험 교실,자연,강북구,강북구 작은도서관,서울특별시 강북구 샘플로 183,37.645189438077246,127.02800970579663,4,12,4-12세,4-12세 어린이 및 보호자,2026-07-11,2026-07-11,상시,3000,저비용,혼합,마감임박,closing_soon,마감 임박,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0084,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0084,28,마감 임박,마감 임박,False
SAMPLE-0085,박물관·미술관,sample_fallback,어린이 음악극 관람,공연,도봉구,도봉구 어린이박물관,서울특별시 도봉구 샘플로 184,37.66786017261405,127.04685542484319,4,6,4-6세,4-6세 어린이 및 보호자,2026-05-01,2026-05-08,10:00-11:30,12000,유료,실내,접수예정,soon_open,접수 예정,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0085,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0085,18,접수 예정,접수 예정,False
SAMPLE-0086,공공서비스예약,sample_fallback,창의 놀이랩,놀이,노원구,노원구 청소년문화의집,서울특별시 노원구 샘플로 185,37.65027127382743,127.05947643320889,5,7,5-7세,5-7세 어린이 및 보호자,2026-05-02,2026-05-02,10:00-12:00,0,무료,실외,접수마감,full,예약 마감,False,True,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0086,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0086,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0086,18,예약 마감,예약 마감,True
SAMPLE-0087,서울문화포털,sample_fallback,가족 클라이밍 체험,체육,은평구,은평구 생활문화센터,서울특별시 은평구 샘플로 186,37.599970099117954,126.9217463654174,6,9,6-9세,6-9세 어린이 및 보호자,2026-05-03,2026-05-03,13:00-15:00,0,무료,혼합,예약마감,full,예약 마감,False,True,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0087,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0087,18,예약 마감,예약 마감,False
SAMPLE-0088,서울형 키즈카페,sample_fallback,도서관 창의 독서교실,독서,서대문구,서대문구 공동육아 놀이공간,서울특별시 서대문구 샘플로 187,37.57143237455408,126.93783552750634,7,9,7-9세,7-9세 어린이 및 보호자,2026-05-05,2026-05-05,14:00-16:00,0,무료,실내,확인 필요,unknown,확인 필요,False,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0088,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0088,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0088,19,확인 필요,확인 필요,True
SAMPLE-0089,구립도서관,sample_fallback,로봇과 코딩 체험,과학,마포구,마포구 구립도서관,서울특별시 마포구 샘플로 188,37.57577454753846,126.90285994968144,8,12,8-12세,8-12세 어린이 및 보호자,2026-05-06,2026-05-06,오전,3000,저비용,실외,접수중,available,지금 신청 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0089,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0089,19,지금 신청 가능,지금 신청 가능,False
